StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1370115239.476771$61$2$103#AddNewDataToBuffer$1370115239.476782$61$2$103#NewStatsIn$1370115239.482142$61$2$103#AddNewDataToBuffer$1370115239.482152$61$2$103#ReleaseBuffer$1370115239.482158$61$2$103#StartRunGo$1370115239.482449$61$2#DoneRunGo$1370115239.482493$61$2
ControllerExecution,Begin#NewStatsIn$1370115242.477004$61$2$104#AddNewDataToBuffer$1370115242.477014$61$2$104#NewStatsIn$1370115242.481399$61$2$104#AddNewDataToBuffer$1370115242.481409$61$2$104#ReleaseBuffer$1370115242.481415$61$2$104#StartRunGo$1370115242.481516$61$2#DoneRunGo$1370115242.481578$61$2
ControllerExecution,Begin#NewStatsIn$1370115245.477577$61$2$105#AddNewDataToBuffer$1370115245.477588$61$2$105#NewStatsIn$1370115245.481997$61$2$105#AddNewDataToBuffer$1370115245.482008$61$2$105#ReleaseBuffer$1370115245.482013$61$2$105#StartRunGo$1370115245.482115$61$2#DoneRunGo$1370115245.482178$61$2
ControllerExecution,Begin#NewStatsIn$1370115248.478754$61$2$106#AddNewDataToBuffer$1370115248.478764$61$2$106#NewStatsIn$1370115248.482375$61$2$106#AddNewDataToBuffer$1370115248.482385$61$2$106#ReleaseBuffer$1370115248.482391$61$2$106#StartRunGo$1370115248.482490$61$2#DoneRunGo$1370115248.482554$61$2
ControllerExecution,Begin#NewStatsIn$1370115251.479359$61$2$107#AddNewDataToBuffer$1370115251.479370$61$2$107#NewStatsIn$1370115251.483494$61$2$107#AddNewDataToBuffer$1370115251.483505$61$2$107#ReleaseBuffer$1370115251.483510$61$2$107#StartRunGo$1370115251.483612$61$2#DoneRunGo$1370115251.483676$61$2
ControllerExecution,Begin#NewStatsIn$1370115254.477859$61$2$108#AddNewDataToBuffer$1370115254.477870$61$2$108#NewStatsIn$1370115254.483049$61$2$108#AddNewDataToBuffer$1370115254.483060$61$2$108#ReleaseBuffer$1370115254.483066$61$2$108#StartRunGo$1370115254.483168$61$2#DoneRunGo$1370115254.483227$61$2
ControllerExecution,Begin#NewStatsIn$1370115257.477871$61$2$109#AddNewDataToBuffer$1370115257.477881$61$2$109#NewStatsIn$1370115257.482641$61$2$109#AddNewDataToBuffer$1370115257.482652$61$2$109#ReleaseBuffer$1370115257.482657$61$2$109#StartRunGo$1370115257.482758$61$2#DoneRunGo$1370115257.482821$61$2
ControllerExecution,Begin#NewStatsIn$1370115260.478080$61$2$110#AddNewDataToBuffer$1370115260.478091$61$2$110#NewStatsIn$1370115260.484304$61$2$110#AddNewDataToBuffer$1370115260.484315$61$2$110#ReleaseBuffer$1370115260.484320$61$2$110#StartRunGo$1370115260.484421$61$2#DoneRunGo$1370115260.484862$61$2
ControllerExecution,Begin#NewStatsIn$1370115263.476641$61$2$111#AddNewDataToBuffer$1370115263.476652$61$2$111#NewStatsIn$1370115263.483717$61$2$111#AddNewDataToBuffer$1370115263.483728$61$2$111#ReleaseBuffer$1370115263.483733$61$2$111#StartRunGo$1370115263.483830$61$2#DoneRunGo$1370115263.483891$61$2
ControllerExecution,Begin#NewStatsIn$1370115266.476807$61$2$112#AddNewDataToBuffer$1370115266.476818$61$2$112#NewStatsIn$1370115266.486651$61$2$112#AddNewDataToBuffer$1370115266.486662$61$2$112#ReleaseBuffer$1370115266.486668$61$2$112#StartRunGo$1370115266.486768$61$2#DoneRunGo$1370115266.486830$61$2
ControllerExecution,Begin#NewStatsIn$1370115269.476590$61$2$113#AddNewDataToBuffer$1370115269.476601$61$2$113#NewStatsIn$1370115269.486005$61$2$113#AddNewDataToBuffer$1370115269.486016$61$2$113#ReleaseBuffer$1370115269.486021$61$2$113#StartRunGo$1370115269.486121$61$2#DoneRunGo$1370115269.486183$61$2
ControllerExecution,Begin#NewStatsIn$1370115272.477805$61$2$114#AddNewDataToBuffer$1370115272.477817$61$2$114#NewStatsIn$1370115272.485022$61$2$114#AddNewDataToBuffer$1370115272.485033$61$2$114#ReleaseBuffer$1370115272.485038$61$2$114#StartRunGo$1370115272.485137$61$2#DoneRunGo$1370115272.485199$61$2
ControllerExecution,Begin#NewStatsIn$1370115275.477451$61$2$115#AddNewDataToBuffer$1370115275.477462$61$2$115#NewStatsIn$1370115275.487241$61$2$115#AddNewDataToBuffer$1370115275.487252$61$2$115#ReleaseBuffer$1370115275.487257$61$2$115#StartRunGo$1370115275.487359$61$2#DoneRunGo$1370115275.487420$61$2
ControllerExecution,Begin#NewStatsIn$1370115278.476732$61$2$116#AddNewDataToBuffer$1370115278.476743$61$2$116#NewStatsIn$1370115278.485514$61$2$116#AddNewDataToBuffer$1370115278.485525$61$2$116#ReleaseBuffer$1370115278.485530$61$2$116#StartRunGo$1370115278.485630$61$2#DoneRunGo$1370115278.485691$61$2
ControllerExecution,Begin#NewStatsIn$1370115281.476983$61$2$117#AddNewDataToBuffer$1370115281.476994$61$2$117#NewStatsIn$1370115281.486372$61$2$117#AddNewDataToBuffer$1370115281.486382$61$2$117#ReleaseBuffer$1370115281.486388$61$2$117#StartRunGo$1370115281.486488$61$2#DoneRunGo$1370115281.486549$61$2
ControllerExecution,Begin#NewStatsIn$1370115284.477946$61$2$118#AddNewDataToBuffer$1370115284.477957$61$2$118#NewStatsIn$1370115284.486261$61$2$118#AddNewDataToBuffer$1370115284.486272$61$2$118#ReleaseBuffer$1370115284.486277$61$2$118#StartRunGo$1370115284.486378$61$2#DoneRunGo$1370115284.486438$61$2
ControllerExecution,Begin#NewStatsIn$1370115287.476212$61$2$119#AddNewDataToBuffer$1370115287.476222$61$2$119#NewStatsIn$1370115287.487590$61$2$119#AddNewDataToBuffer$1370115287.487601$61$2$119#ReleaseBuffer$1370115287.487606$61$2$119#StartRunGo$1370115287.487706$61$2#DoneRunGo$1370115287.487764$61$2
ControllerExecution,Begin#NewStatsIn$1370115290.476564$61$2$120#AddNewDataToBuffer$1370115290.476575$61$2$120#NewStatsIn$1370115290.487061$61$2$120#AddNewDataToBuffer$1370115290.487071$61$2$120#ReleaseBuffer$1370115290.487077$61$2$120#StartRunGo$1370115290.487177$61$2#DoneRunGo$1370115290.487434$61$2
ControllerExecution,Begin#NewStatsIn$1370115293.475706$61$2$121#AddNewDataToBuffer$1370115293.475716$61$2$121#NewStatsIn$1370115293.489277$61$2$121#AddNewDataToBuffer$1370115293.489287$61$2$121#ReleaseBuffer$1370115293.489293$61$2$121#StartRunGo$1370115293.489393$61$2#DoneRunGo$1370115293.489454$61$2
ControllerExecution,Begin#NewStatsIn$1370115296.475340$61$2$122#AddNewDataToBuffer$1370115296.475351$61$2$122#NewStatsIn$1370115296.489008$61$2$122#AddNewDataToBuffer$1370115296.489018$61$2$122#ReleaseBuffer$1370115296.489024$61$2$122#StartRunGo$1370115296.489126$61$2#DoneRunGo$1370115296.489386$61$2
ControllerExecution,Begin#NewStatsIn$1370115299.483728$61$2$123#AddNewDataToBuffer$1370115299.483738$61$2$123#NewStatsIn$1370115299.488257$61$2$123#AddNewDataToBuffer$1370115299.488267$61$2$123#ReleaseBuffer$1370115299.488272$61$2$123#StartRunGo$1370115299.488372$61$2#DoneRunGo$1370115299.488433$61$2
ControllerExecution,Begin#NewStatsIn$1370115302.476569$61$2$124#AddNewDataToBuffer$1370115302.476579$61$2$124#NewStatsIn$1370115302.504057$61$2$124#AddNewDataToBuffer$1370115302.504068$61$2$124#ReleaseBuffer$1370115302.504074$61$2$124#StartRunGo$1370115302.504174$61$2#DoneRunGo$1370115302.504438$61$2
ControllerExecution,Begin#NewStatsIn$1370115305.475262$61$2$125#AddNewDataToBuffer$1370115305.475273$61$2$125#NewStatsIn$1370115305.488697$61$2$125#AddNewDataToBuffer$1370115305.488708$61$2$125#ReleaseBuffer$1370115305.488713$61$2$125#StartRunGo$1370115305.488814$61$2#DoneRunGo$1370115305.488877$61$2
ControllerExecution,Begin#NewStatsIn$1370115308.476707$61$2$126#AddNewDataToBuffer$1370115308.476718$61$2$126#NewStatsIn$1370115308.488239$61$2$126#AddNewDataToBuffer$1370115308.488250$61$2$126#ReleaseBuffer$1370115308.488255$61$2$126#StartRunGo$1370115308.488355$61$2#DoneRunGo$1370115308.488417$61$2
ControllerExecution,Begin#NewStatsIn$1370115311.475966$61$2$127#AddNewDataToBuffer$1370115311.475976$61$2$127#NewStatsIn$1370115311.489959$61$2$127#AddNewDataToBuffer$1370115311.489970$61$2$127#ReleaseBuffer$1370115311.489975$61$2$127#StartRunGo$1370115311.490075$61$2#DoneRunGo$1370115311.490140$61$2
ControllerExecution,Begin#NewStatsIn$1370115314.476572$61$2$128#AddNewDataToBuffer$1370115314.476584$61$2$128#NewStatsIn$1370115314.489229$61$2$128#AddNewDataToBuffer$1370115314.489240$61$2$128#ReleaseBuffer$1370115314.489245$61$2$128#StartRunGo$1370115314.489347$61$2#DoneRunGo$1370115314.489409$61$2
ControllerExecution,Begin#NewStatsIn$1370115317.477582$61$2$129#AddNewDataToBuffer$1370115317.477593$61$2$129#NewStatsIn$1370115317.488290$61$2$129#AddNewDataToBuffer$1370115317.488300$61$2$129#ReleaseBuffer$1370115317.488306$61$2$129#StartRunGo$1370115317.488406$61$2#DoneRunGo$1370115317.488472$61$2
ControllerExecution,Begin#NewStatsIn$1370115320.476219$61$2$130#AddNewDataToBuffer$1370115320.476229$61$2$130#NewStatsIn$1370115320.489935$61$2$130#AddNewDataToBuffer$1370115320.489945$61$2$130#ReleaseBuffer$1370115320.489950$61$2$130#StartRunGo$1370115320.490050$61$2#DoneRunGo$1370115320.490115$61$2
ControllerExecution,Begin#NewStatsIn$1370115323.477533$61$2$131#AddNewDataToBuffer$1370115323.477544$61$2$131#NewStatsIn$1370115323.490087$61$2$131#AddNewDataToBuffer$1370115323.490098$61$2$131#ReleaseBuffer$1370115323.490103$61$2$131#StartRunGo$1370115323.490203$61$2#DoneRunGo$1370115323.490268$61$2
ControllerExecution,Begin#NewStatsIn$1370115326.476042$61$2$132#AddNewDataToBuffer$1370115326.476053$61$2$132#NewStatsIn$1370115326.491235$61$2$132#AddNewDataToBuffer$1370115326.491246$61$2$132#ReleaseBuffer$1370115326.491251$61$2$132#StartRunGo$1370115326.491352$61$2#DoneRunGo$1370115326.491416$61$2
ControllerExecution,Begin#NewStatsIn$1370115329.475414$61$2$133#AddNewDataToBuffer$1370115329.475425$61$2$133#NewStatsIn$1370115329.490497$61$2$133#AddNewDataToBuffer$1370115329.490507$61$2$133#ReleaseBuffer$1370115329.490513$61$2$133#StartRunGo$1370115329.490613$61$2#DoneRunGo$1370115329.490678$61$2
ControllerExecution,Begin#NewStatsIn$1370115332.476602$61$2$134#AddNewDataToBuffer$1370115332.476613$61$2$134#NewStatsIn$1370115332.490615$61$2$134#AddNewDataToBuffer$1370115332.490625$61$2$134#ReleaseBuffer$1370115332.490630$61$2$134#StartRunGo$1370115332.490731$61$2#DoneRunGo$1370115332.490796$61$2
ControllerExecution,Begin#NewStatsIn$1370115335.475547$61$2$135#AddNewDataToBuffer$1370115335.475558$61$2$135#NewStatsIn$1370115335.490973$61$2$135#AddNewDataToBuffer$1370115335.490984$61$2$135#ReleaseBuffer$1370115335.490989$61$2$135#StartRunGo$1370115335.491090$61$2#DoneRunGo$1370115335.491156$61$2
ControllerExecution,Begin#NewStatsIn$1370115338.476142$61$2$136#AddNewDataToBuffer$1370115338.476152$61$2$136#NewStatsIn$1370115338.492716$61$2$136#AddNewDataToBuffer$1370115338.492726$61$2$136#ReleaseBuffer$1370115338.492731$61$2$136#StartRunGo$1370115338.492830$61$2#DoneRunGo$1370115338.492890$61$2
ControllerExecution,Begin#NewStatsIn$1370115341.475381$61$2$137#AddNewDataToBuffer$1370115341.475392$61$2$137#NewStatsIn$1370115341.491377$61$2$137#AddNewDataToBuffer$1370115341.491387$61$2$137#ReleaseBuffer$1370115341.491392$61$2$137#StartRunGo$1370115341.491494$61$2#DoneRunGo$1370115341.491555$61$2
ControllerExecution,Begin#NewStatsIn$1370115344.475591$61$2$138#AddNewDataToBuffer$1370115344.475602$61$2$138#NewStatsIn$1370115344.492787$61$2$138#AddNewDataToBuffer$1370115344.492797$61$2$138#ReleaseBuffer$1370115344.492803$61$2$138#StartRunGo$1370115344.492904$61$2#DoneRunGo$1370115344.492965$61$2
ControllerExecution,Begin#NewStatsIn$1370115347.476438$61$2$139#AddNewDataToBuffer$1370115347.476449$61$2$139#NewStatsIn$1370115347.492714$61$2$139#AddNewDataToBuffer$1370115347.492725$61$2$139#ReleaseBuffer$1370115347.492730$61$2$139#StartRunGo$1370115347.492831$61$2#DoneRunGo$1370115347.492893$61$2
ControllerExecution,Begin#NewStatsIn$1370115350.477308$61$2$140#AddNewDataToBuffer$1370115350.477319$61$2$140#NewStatsIn$1370115350.493202$61$2$140#AddNewDataToBuffer$1370115350.493213$61$2$140#ReleaseBuffer$1370115350.493218$61$2$140#StartRunGo$1370115350.493318$61$2#DoneRunGo$1370115350.493379$61$2
ControllerExecution,Begin#NewStatsIn$1370115353.475229$61$2$141#AddNewDataToBuffer$1370115353.475240$61$2$141#NewStatsIn$1370115353.493051$61$2$141#AddNewDataToBuffer$1370115353.493061$61$2$141#ReleaseBuffer$1370115353.493067$61$2$141#StartRunGo$1370115353.493168$61$2#DoneRunGo$1370115353.493417$61$2
ControllerExecution,Begin#NewStatsIn$1370115356.476217$61$2$142#AddNewDataToBuffer$1370115356.476228$61$2$142#NewStatsIn$1370115356.493613$61$2$142#AddNewDataToBuffer$1370115356.493624$61$2$142#ReleaseBuffer$1370115356.493630$61$2$142#StartRunGo$1370115356.493730$61$2#DoneRunGo$1370115356.493792$61$2
ControllerExecution,Begin#NewStatsIn$1370115359.475750$61$2$143#AddNewDataToBuffer$1370115359.475761$61$2$143#NewStatsIn$1370115362.460528$61$2$143#AddNewDataToBuffer$1370115362.460538$61$2$143#ReleaseBuffer$1370115362.460544$61$2$143#StartRunGo$1370115362.460644$61$2#DoneRunGo$1370115362.460704$61$2
ControllerExecution,Begin#NewStatsIn$1370115362.475522$61$2$144#AddNewDataToBuffer$1370115362.475533$61$2$144#NewStatsIn$1370115365.464530$61$2$144#AddNewDataToBuffer$1370115365.464541$61$2$144#ReleaseBuffer$1370115365.464547$61$2$144#StartRunGo$1370115365.464649$61$2#DoneRunGo$1370115365.464710$61$2
ControllerExecution,Begin#NewStatsIn$1370115365.475785$61$2$145#AddNewDataToBuffer$1370115365.475796$61$2$145#NewStatsIn$1370115365.493406$61$2$145#AddNewDataToBuffer$1370115365.493416$61$2$145#ReleaseBuffer$1370115365.493422$61$2$145#StartRunGo$1370115365.493516$61$2#DoneRunGo$1370115365.493765$61$2
ControllerExecution,Begin#NewStatsIn$1370115368.476495$61$2$146#AddNewDataToBuffer$1370115368.476506$61$2$146#NewStatsIn$1370115368.495501$61$2$146#AddNewDataToBuffer$1370115368.495511$61$2$146#ReleaseBuffer$1370115368.495516$61$2$146#StartRunGo$1370115368.495617$61$2#DoneRunGo$1370115368.495866$61$2
ControllerExecution,Begin#NewStatsIn$1370115371.476145$61$2$147#AddNewDataToBuffer$1370115371.476155$61$2$147#NewStatsIn$1370115371.495478$61$2$147#AddNewDataToBuffer$1370115371.495488$61$2$147#ReleaseBuffer$1370115371.495494$61$2$147#StartRunGo$1370115371.495594$61$2#DoneRunGo$1370115371.495842$61$2
ControllerExecution,Begin#NewStatsIn$1370115374.476700$61$2$148#AddNewDataToBuffer$1370115374.476711$61$2$148#NewStatsIn$1370115374.494399$61$2$148#AddNewDataToBuffer$1370115374.494410$61$2$148#ReleaseBuffer$1370115374.494416$61$2$148#StartRunGo$1370115374.494515$61$2#DoneRunGo$1370115374.494770$61$2
ControllerExecution,Begin#NewStatsIn$1370115377.475191$61$2$149#AddNewDataToBuffer$1370115377.475202$61$2$149#NewStatsIn$1370115377.493568$61$2$149#AddNewDataToBuffer$1370115377.493579$61$2$149#ReleaseBuffer$1370115377.493584$61$2$149#StartRunGo$1370115377.493683$61$2#DoneRunGo$1370115377.493746$61$2
ControllerExecution,Begin#NewStatsIn$1370115380.475127$61$2$150#AddNewDataToBuffer$1370115380.475138$61$2$150#NewStatsIn$1370115380.494302$61$2$150#AddNewDataToBuffer$1370115380.494313$61$2$150#ReleaseBuffer$1370115380.494318$61$2$150#StartRunGo$1370115380.494417$61$2#DoneRunGo$1370115380.494479$61$2
ControllerExecution,Begin#NewStatsIn$1370115383.475748$61$2$151#AddNewDataToBuffer$1370115383.475758$61$2$151#NewStatsIn$1370115383.495259$61$2$151#AddNewDataToBuffer$1370115383.495270$61$2$151#ReleaseBuffer$1370115383.495275$61$2$151#StartRunGo$1370115383.495374$61$2#DoneRunGo$1370115383.495436$61$2
ControllerExecution,Begin#NewStatsIn$1370115386.481941$61$2$152#AddNewDataToBuffer$1370115386.481952$61$2$152#NewStatsIn$1370115386.496163$61$2$152#AddNewDataToBuffer$1370115386.496173$61$2$152#ReleaseBuffer$1370115386.496179$61$2$152#StartRunGo$1370115386.496280$61$2#DoneRunGo$1370115386.496343$61$2
ControllerExecution,Begin#NewStatsIn$1370115389.475472$61$2$153#AddNewDataToBuffer$1370115389.475483$61$2$153#NewStatsIn$1370115389.496429$61$2$153#AddNewDataToBuffer$1370115389.496439$61$2$153#ReleaseBuffer$1370115389.496444$61$2$153#StartRunGo$1370115389.496544$61$2#DoneRunGo$1370115389.496605$61$2
ControllerExecution,Begin#NewStatsIn$1370115392.475315$61$2$154#AddNewDataToBuffer$1370115392.475326$61$2$154#NewStatsIn$1370115392.495108$61$2$154#AddNewDataToBuffer$1370115392.495119$61$2$154#ReleaseBuffer$1370115392.495124$61$2$154#StartRunGo$1370115392.495224$61$2#DoneRunGo$1370115392.495482$61$2
ControllerExecution,Begin#NewStatsIn$1370115395.477326$61$2$155#AddNewDataToBuffer$1370115395.477337$61$2$155#NewStatsIn$1370115395.497191$61$2$155#AddNewDataToBuffer$1370115395.497202$61$2$155#ReleaseBuffer$1370115395.497207$61$2$155#StartRunGo$1370115395.497308$61$2#DoneRunGo$1370115395.497373$61$2
ControllerExecution,Begin#NewStatsIn$1370115398.474877$61$2$156#AddNewDataToBuffer$1370115398.474888$61$2$156#NewStatsIn$1370115398.494815$61$2$156#AddNewDataToBuffer$1370115398.494825$61$2$156#ReleaseBuffer$1370115398.494831$61$2$156#StartRunGo$1370115398.494932$61$2#DoneRunGo$1370115398.494998$61$2
ControllerExecution,Begin#NewStatsIn$1370115401.475064$61$2$157#AddNewDataToBuffer$1370115401.475075$61$2$157#NewStatsIn$1370115401.495426$61$2$157#AddNewDataToBuffer$1370115401.495437$61$2$157#ReleaseBuffer$1370115401.495442$61$2$157#StartRunGo$1370115401.495543$61$2#DoneRunGo$1370115401.495608$61$2
ControllerExecution,Begin#NewStatsIn$1370115404.477344$61$2$158#AddNewDataToBuffer$1370115404.477355$61$2$158#NewStatsIn$1370115404.495886$61$2$158#AddNewDataToBuffer$1370115404.495897$61$2$158#ReleaseBuffer$1370115404.495902$61$2$158#StartRunGo$1370115404.496002$61$2#DoneRunGo$1370115404.496066$61$2
ControllerExecution,Begin#NewStatsIn$1370115407.475969$61$2$159#AddNewDataToBuffer$1370115407.475980$61$2$159#NewStatsIn$1370115407.498858$61$2$159#AddNewDataToBuffer$1370115407.498868$61$2$159#ReleaseBuffer$1370115407.498873$61$2$159#StartRunGo$1370115407.498975$61$2#DoneRunGo$1370115407.499039$61$2
ControllerExecution,Begin#NewStatsIn$1370115410.476215$61$2$160#AddNewDataToBuffer$1370115410.476226$61$2$160#NewStatsIn$1370115410.496326$61$2$160#AddNewDataToBuffer$1370115410.496336$61$2$160#ReleaseBuffer$1370115410.496341$61$2$160#StartRunGo$1370115410.496439$61$2#DoneRunGo$1370115410.496505$61$2
ControllerExecution,Begin#NewStatsIn$1370115413.475069$61$2$161#AddNewDataToBuffer$1370115413.475080$61$2$161#NewStatsIn$1370115413.497807$61$2$161#AddNewDataToBuffer$1370115413.497818$61$2$161#ReleaseBuffer$1370115413.497823$61$2$161#StartRunGo$1370115413.497923$61$2#DoneRunGo$1370115413.497983$61$2
ControllerExecution,Begin#NewStatsIn$1370115416.476413$61$2$162#AddNewDataToBuffer$1370115416.476424$61$2$162#NewStatsIn$1370115416.497514$61$2$162#AddNewDataToBuffer$1370115416.497525$61$2$162#ReleaseBuffer$1370115416.497531$61$2$162#StartRunGo$1370115416.497631$61$2#DoneRunGo$1370115416.497693$61$2
ControllerExecution,Begin#NewStatsIn$1370115419.476715$61$2$163#AddNewDataToBuffer$1370115419.476725$61$2$163#NewStatsIn$1370115419.498383$61$2$163#AddNewDataToBuffer$1370115419.498393$61$2$163#ReleaseBuffer$1370115419.498399$61$2$163#StartRunGo$1370115419.498505$61$2#DoneRunGo$1370115419.498566$61$2
ControllerExecution,Begin#NewStatsIn$1370115422.475407$61$2$164#AddNewDataToBuffer$1370115422.475418$61$2$164#NewStatsIn$1370115422.498185$61$2$164#AddNewDataToBuffer$1370115422.498196$61$2$164#ReleaseBuffer$1370115422.498201$61$2$164#StartRunGo$1370115422.498301$61$2#DoneRunGo$1370115422.498362$61$2
ControllerExecution,Begin#NewStatsIn$1370115425.476348$61$2$165#AddNewDataToBuffer$1370115425.476360$61$2$165#NewStatsIn$1370115425.497900$61$2$165#AddNewDataToBuffer$1370115425.497911$61$2$165#ReleaseBuffer$1370115425.497916$61$2$165#StartRunGo$1370115425.498018$61$2#DoneRunGo$1370115425.498079$61$2
ControllerExecution,Begin#NewStatsIn$1370115428.475265$61$2$166#AddNewDataToBuffer$1370115428.475276$61$2$166#NewStatsIn$1370115428.497512$61$2$166#AddNewDataToBuffer$1370115428.497523$61$2$166#ReleaseBuffer$1370115428.497528$61$2$166#StartRunGo$1370115428.497628$61$2#DoneRunGo$1370115428.497689$61$2
ControllerExecution,Begin#NewStatsIn$1370115431.477305$61$2$167#AddNewDataToBuffer$1370115431.477315$61$2$167#NewStatsIn$1370115431.499331$61$2$167#AddNewDataToBuffer$1370115431.499342$61$2$167#ReleaseBuffer$1370115431.499347$61$2$167#StartRunGo$1370115431.499446$61$2#DoneRunGo$1370115431.499507$61$2
ControllerExecution,Begin#NewStatsIn$1370115434.476289$61$2$168#AddNewDataToBuffer$1370115434.476300$61$2$168#NewStatsIn$1370115434.497617$61$2$168#AddNewDataToBuffer$1370115434.497628$61$2$168#ReleaseBuffer$1370115434.497633$61$2$168#StartRunGo$1370115434.497740$61$2#DoneRunGo$1370115434.497800$61$2
ControllerExecution,Begin#NewStatsIn$1370115437.476515$61$2$169#AddNewDataToBuffer$1370115437.476526$61$2$169#NewStatsIn$1370115437.498097$61$2$169#AddNewDataToBuffer$1370115437.498108$61$2$169#ReleaseBuffer$1370115437.498113$61$2$169#StartRunGo$1370115437.498212$61$2#DoneRunGo$1370115437.498271$61$2
ControllerExecution,Begin#NewStatsIn$1370115440.477225$61$2$170#AddNewDataToBuffer$1370115440.477235$61$2$170#NewStatsIn$1370115440.500492$61$2$170#AddNewDataToBuffer$1370115440.500503$61$2$170#ReleaseBuffer$1370115440.500508$61$2$170#StartRunGo$1370115440.500821$61$2#DoneRunGo$1370115440.501076$61$2
ControllerExecution,Begin#NewStatsIn$1370115443.476418$61$2$171#AddNewDataToBuffer$1370115443.476428$61$2$171#NewStatsIn$1370115443.500436$61$2$171#AddNewDataToBuffer$1370115443.500447$61$2$171#ReleaseBuffer$1370115443.500452$61$2$171#StartRunGo$1370115443.500550$61$2#DoneRunGo$1370115443.500799$61$2
ControllerExecution,Begin#NewStatsIn$1370115446.476149$61$2$172#AddNewDataToBuffer$1370115446.476160$61$2$172#NewStatsIn$1370115446.499811$61$2$172#AddNewDataToBuffer$1370115446.499821$61$2$172#ReleaseBuffer$1370115446.499827$61$2$172#StartRunGo$1370115446.499926$61$2#DoneRunGo$1370115446.500180$61$2
ControllerExecution,Begin#NewStatsIn$1370115449.475433$61$2$173#AddNewDataToBuffer$1370115449.475443$61$2$173#NewStatsIn$1370115449.500927$61$2$173#AddNewDataToBuffer$1370115449.500937$61$2$173#ReleaseBuffer$1370115449.500943$61$2$173#StartRunGo$1370115449.501041$61$2#DoneRunGo$1370115449.501302$61$2
ControllerExecution,Begin#NewStatsIn$1370115452.499581$61$2$174#AddNewDataToBuffer$1370115452.499591$61$2$174#NewStatsIn$1370115455.459224$61$2$174#AddNewDataToBuffer$1370115455.459235$61$2$174#ReleaseBuffer$1370115455.459241$61$2$174#StartRunGo$1370115455.459343$61$2#DoneRunGo$1370115455.459405$61$2
ControllerExecution,Begin#NewStatsIn$1370115455.476599$61$2$175#AddNewDataToBuffer$1370115455.476609$61$2$175#NewStatsIn$1370115455.500711$61$2$175#AddNewDataToBuffer$1370115455.500721$61$2$175#ReleaseBuffer$1370115455.500727$61$2$175#StartRunGo$1370115455.500821$61$2#DoneRunGo$1370115455.501077$61$2
ControllerExecution,Begin#NewStatsIn$1370115458.476487$61$2$176#AddNewDataToBuffer$1370115458.476497$61$2$176#NewStatsIn$1370115458.500541$61$2$176#AddNewDataToBuffer$1370115458.500551$61$2$176#ReleaseBuffer$1370115458.500556$61$2$176#StartRunGo$1370115458.500656$61$2#DoneRunGo$1370115458.500719$61$2
ControllerExecution,Begin#NewStatsIn$1370115461.476629$61$2$177#AddNewDataToBuffer$1370115461.476640$61$2$177#NewStatsIn$1370115461.501845$61$2$177#AddNewDataToBuffer$1370115461.501855$61$2$177#ReleaseBuffer$1370115461.501861$61$2$177#StartRunGo$1370115461.501960$61$2#DoneRunGo$1370115461.502022$61$2
ControllerExecution,Begin#NewStatsIn$1370115464.476760$61$2$178#AddNewDataToBuffer$1370115464.476771$61$2$178#NewStatsIn$1370115464.500738$61$2$178#AddNewDataToBuffer$1370115464.500749$61$2$178#ReleaseBuffer$1370115464.500754$61$2$178#StartRunGo$1370115464.500854$61$2#DoneRunGo$1370115464.500917$61$2
ControllerExecution,Begin#NewStatsIn$1370115467.475867$61$2$179#AddNewDataToBuffer$1370115467.475877$61$2$179#NewStatsIn$1370115470.462551$61$2$179#AddNewDataToBuffer$1370115470.462562$61$2$179#ReleaseBuffer$1370115470.462567$61$2$179#StartRunGo$1370115470.462666$61$2#DoneRunGo$1370115470.462731$61$2
ControllerExecution,Begin#NewStatsIn$1370115470.476615$61$2$180#AddNewDataToBuffer$1370115470.476625$61$2$180#NewStatsIn$1370115470.500293$61$2$180#AddNewDataToBuffer$1370115470.500304$61$2$180#ReleaseBuffer$1370115470.500309$61$2$180#StartRunGo$1370115470.500403$61$2#DoneRunGo$1370115470.500467$61$2
ControllerExecution,Begin#NewStatsIn$1370115473.476604$61$2$181#AddNewDataToBuffer$1370115473.476615$61$2$181#NewStatsIn$1370115473.502977$61$2$181#AddNewDataToBuffer$1370115473.502987$61$2$181#ReleaseBuffer$1370115473.502992$61$2$181#StartRunGo$1370115473.503091$61$2#DoneRunGo$1370115473.503156$61$2
ControllerExecution,Begin#NewStatsIn$1370115476.476764$61$2$182#AddNewDataToBuffer$1370115476.476775$61$2$182#NewStatsIn$1370115476.501595$61$2$182#AddNewDataToBuffer$1370115476.501605$61$2$182#ReleaseBuffer$1370115476.501611$61$2$182#StartRunGo$1370115476.501711$61$2#DoneRunGo$1370115476.501775$61$2
ControllerExecution,Begin#NewStatsIn$1370115479.503242$61$2$183#AddNewDataToBuffer$1370115479.503254$61$2$183#NewStatsIn$1370115482.463006$61$2$183#AddNewDataToBuffer$1370115482.463017$61$2$183#ReleaseBuffer$1370115482.463022$61$2$183#StartRunGo$1370115482.463123$61$2#DoneRunGo$1370115482.463377$61$2
