StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1370952123.865641$61$6$111#AddNewDataToBuffer$1370952123.865668$61$6$111#ReleaseBuffer$1370952123.865680$61$6$111#StartRunGo$1370952123.873501$61$6#DoneRunGo$1370952123.874113$61$6
ControllerExecution,Begin#NewStatsIn$1370952123.924480$61$7$111#AddNewDataToBuffer$1370952123.924515$61$7$111#ReleaseBuffer$1370952123.924527$61$7$111#StartRunGo$1370952123.933426$61$7#DoneRunGo$1370952123.933551$61$7
ControllerExecution,Begin#NewStatsIn$1370952125.888327$61$6$112#AddNewDataToBuffer$1370952125.888363$61$6$112#ReleaseBuffer$1370952125.888375$61$6$112#StartRunGo$1370952125.895755$61$6#DoneRunGo$1370952125.898714$61$6
ControllerExecution,Begin#NewStatsIn$1370952125.949956$61$7$112#AddNewDataToBuffer$1370952125.949989$61$7$112#ReleaseBuffer$1370952125.950002$61$7$112#StartRunGo$1370952125.957053$61$7#DoneRunGo$1370952125.957206$61$7
ControllerExecution,Begin#NewStatsIn$1370952127.890402$61$6$113#AddNewDataToBuffer$1370952127.890427$61$6$113#ReleaseBuffer$1370952127.890439$61$6$113#StartRunGo$1370952127.897811$61$6#DoneRunGo$1370952127.908091$61$6
ControllerExecution,Begin#NewStatsIn$1370952129.874078$61$6$114#AddNewDataToBuffer$1370952129.874103$61$6$114#ReleaseBuffer$1370952129.874115$61$6$114#StartRunGo$1370952129.874679$61$6#DoneRunGo$1370952129.874775$61$6
ControllerExecution,Begin#NewStatsIn$1370952129.907011$61$7$114#AddNewDataToBuffer$1370952129.907033$61$7$114#ReleaseBuffer$1370952129.907043$61$7$114#StartRunGo$1370952129.907180$61$7#DoneRunGo$1370952129.908156$61$7
ControllerExecution,Begin#NewStatsIn$1370952131.855013$61$6$115#AddNewDataToBuffer$1370952131.855041$61$6$115#ReleaseBuffer$1370952131.855052$61$6$115#StartRunGo$1370952131.856037$61$6#DoneRunGo$1370952131.856131$61$6
ControllerExecution,Begin#NewStatsIn$1370952131.906080$61$7$115#AddNewDataToBuffer$1370952131.906111$61$7$115#ReleaseBuffer$1370952131.906123$61$7$115#StartRunGo$1370952131.914845$61$7#DoneRunGo$1370952131.915587$61$7
ControllerExecution,Begin#NewStatsIn$1370952133.893357$61$6$116#AddNewDataToBuffer$1370952133.893381$61$6$116#ReleaseBuffer$1370952133.893391$61$6$116#StartRunGo$1370952133.901615$61$6#DoneRunGo$1370952133.901719$61$6
ControllerExecution,Begin#NewStatsIn$1370952133.926508$61$7$116#AddNewDataToBuffer$1370952133.926545$61$7$116#ReleaseBuffer$1370952133.926558$61$7$116#StartRunGo$1370952133.936017$61$7#DoneRunGo$1370952133.937617$61$7
ControllerExecution,Begin#NewStatsIn$1370952135.866812$61$6$117#AddNewDataToBuffer$1370952135.866840$61$6$117#ReleaseBuffer$1370952135.866865$61$6$117#StartRunGo$1370952135.867099$61$6#DoneRunGo$1370952135.867204$61$6
ControllerExecution,Begin#NewStatsIn$1370952135.921017$61$7$117#AddNewDataToBuffer$1370952135.921042$61$7$117#ReleaseBuffer$1370952135.921052$61$7$117#StartRunGo$1370952135.921513$61$7#DoneRunGo$1370952135.922219$61$7
ControllerExecution,Begin#NewStatsIn$1370952137.866933$61$6$118#AddNewDataToBuffer$1370952137.866963$61$6$118#ReleaseBuffer$1370952137.866974$61$6$118#StartRunGo$1370952137.873112$61$6#DoneRunGo$1370952137.873253$61$6
ControllerExecution,Begin#NewStatsIn$1370952137.926016$61$7$118#AddNewDataToBuffer$1370952137.926045$61$7$118#ReleaseBuffer$1370952137.926056$61$7$118#StartRunGo$1370952137.926674$61$7#DoneRunGo$1370952137.927318$61$7
ControllerExecution,Begin#NewStatsIn$1370952139.879074$61$6$119#AddNewDataToBuffer$1370952139.879098$61$6$119#ReleaseBuffer$1370952139.879109$61$6$119#StartRunGo$1370952139.880426$61$6#DoneRunGo$1370952139.880530$61$6
ControllerExecution,Begin#NewStatsIn$1370952139.953914$61$7$119#AddNewDataToBuffer$1370952139.953945$61$7$119#ReleaseBuffer$1370952139.953957$61$7$119#StartRunGo$1370952139.971041$61$7#DoneRunGo$1370952139.972428$61$7
ControllerExecution,Begin#NewStatsIn$1370952141.884788$61$6$120#AddNewDataToBuffer$1370952141.884825$61$6$120#ReleaseBuffer$1370952141.884837$61$6$120#StartRunGo$1370952141.895805$61$6#DoneRunGo$1370952141.895920$61$6
ControllerExecution,Begin#NewStatsIn$1370952141.952151$61$7$120#AddNewDataToBuffer$1370952141.952181$61$7$120#ReleaseBuffer$1370952141.952192$61$7$120#StartRunGo$1370952141.959593$61$7#DoneRunGo$1370952141.962093$61$7
ControllerExecution,Begin#NewStatsIn$1370952143.890399$61$6$121#AddNewDataToBuffer$1370952143.890426$61$6$121#ReleaseBuffer$1370952143.890437$61$6$121#StartRunGo$1370952143.905267$61$6#DoneRunGo$1370952143.905416$61$6
ControllerExecution,Begin#NewStatsIn$1370952143.977305$61$7$121#AddNewDataToBuffer$1370952143.977337$61$7$121#ReleaseBuffer$1370952143.977348$61$7$121#StartRunGo$1370952143.986622$61$7#DoneRunGo$1370952143.990211$61$7
ControllerExecution,Begin#NewStatsIn$1370952145.881660$61$6$122#AddNewDataToBuffer$1370952145.881685$61$6$122#ReleaseBuffer$1370952145.881693$61$6$122#StartRunGo$1370952145.881838$61$6#DoneRunGo$1370952145.881934$61$6
ControllerExecution,Begin#NewStatsIn$1370952145.924045$61$7$122#AddNewDataToBuffer$1370952145.924072$61$7$122#ReleaseBuffer$1370952145.924083$61$7$122#StartRunGo$1370952145.924254$61$7#DoneRunGo$1370952145.925374$61$7
ControllerExecution,Begin#NewStatsIn$1370952147.858852$61$6$123#AddNewDataToBuffer$1370952147.858885$61$6$123#ReleaseBuffer$1370952147.858897$61$6$123#StartRunGo$1370952147.859079$61$6#DoneRunGo$1370952147.859177$61$6
ControllerExecution,Begin#NewStatsIn$1370952147.911255$61$7$123#AddNewDataToBuffer$1370952147.911280$61$7$123#ReleaseBuffer$1370952147.911292$61$7$123#StartRunGo$1370952147.912272$61$7#DoneRunGo$1370952147.913465$61$7
ControllerExecution,Begin#NewStatsIn$1370952149.881816$61$6$124#AddNewDataToBuffer$1370952149.881846$61$6$124#ReleaseBuffer$1370952149.881856$61$6$124#StartRunGo$1370952149.889117$61$6#DoneRunGo$1370952149.889254$61$6
ControllerExecution,Begin#NewStatsIn$1370952149.940393$61$7$124#AddNewDataToBuffer$1370952149.940428$61$7$124#ReleaseBuffer$1370952149.940444$61$7$124#StartRunGo$1370952149.947838$61$7#DoneRunGo$1370952149.949086$61$7
ControllerExecution,Begin#NewStatsIn$1370952151.877407$61$6$125#AddNewDataToBuffer$1370952151.877435$61$6$125#ReleaseBuffer$1370952151.877446$61$6$125#StartRunGo$1370952151.886479$61$6#DoneRunGo$1370952151.886588$61$6
ControllerExecution,Begin#NewStatsIn$1370952151.949279$61$7$125#AddNewDataToBuffer$1370952151.949307$61$7$125#ReleaseBuffer$1370952151.949318$61$7$125#StartRunGo$1370952151.960110$61$7#DoneRunGo$1370952151.963008$61$7
ControllerExecution,Begin#NewStatsIn$1370952153.896818$61$6$126#AddNewDataToBuffer$1370952153.896853$61$6$126#ReleaseBuffer$1370952153.896865$61$6$126#StartRunGo$1370952153.898740$61$6#DoneRunGo$1370952153.898842$61$6
ControllerExecution,Begin#NewStatsIn$1370952153.954090$61$7$126#AddNewDataToBuffer$1370952153.954116$61$7$126#ReleaseBuffer$1370952153.954126$61$7$126#StartRunGo$1370952153.963378$61$7#DoneRunGo$1370952153.963989$61$7
ControllerExecution,Begin#NewStatsIn$1370952155.901855$61$6$127#AddNewDataToBuffer$1370952155.901887$61$6$127#ReleaseBuffer$1370952155.901898$61$6$127#StartRunGo$1370952155.909491$61$6#DoneRunGo$1370952155.909600$61$6
ControllerExecution,Begin#NewStatsIn$1370952155.964613$61$7$127#AddNewDataToBuffer$1370952155.964646$61$7$127#ReleaseBuffer$1370952155.964656$61$7$127#StartRunGo$1370952155.973881$61$7#DoneRunGo$1370952155.974527$61$7
ControllerExecution,Begin#NewStatsIn$1370952157.866093$61$6$128#AddNewDataToBuffer$1370952157.866124$61$6$128#ReleaseBuffer$1370952157.866135$61$6$128#StartRunGo$1370952157.866376$61$6#DoneRunGo$1370952157.866473$61$6
ControllerExecution,Begin#NewStatsIn$1370952157.926044$61$7$128#AddNewDataToBuffer$1370952157.926074$61$7$128#ReleaseBuffer$1370952157.926085$61$7$128#StartRunGo$1370952157.934424$61$7#DoneRunGo$1370952157.937805$61$7
ControllerExecution,Begin#NewStatsIn$1370952159.858038$61$6$129#AddNewDataToBuffer$1370952159.858066$61$6$129#ReleaseBuffer$1370952159.858075$61$6$129#StartRunGo$1370952159.862440$61$6#DoneRunGo$1370952159.862544$61$6
ControllerExecution,Begin#NewStatsIn$1370952159.920067$61$7$129#AddNewDataToBuffer$1370952159.920097$61$7$129#ReleaseBuffer$1370952159.920110$61$7$129#StartRunGo$1370952159.926759$61$7#DoneRunGo$1370952159.929601$61$7
ControllerExecution,Begin#NewStatsIn$1370952161.860791$61$6$130#AddNewDataToBuffer$1370952161.860816$61$6$130#ReleaseBuffer$1370952161.860827$61$6$130#StartRunGo$1370952161.860983$61$6#DoneRunGo$1370952161.861370$61$6
ControllerExecution,Begin#NewStatsIn$1370952161.910311$61$7$130#AddNewDataToBuffer$1370952161.910354$61$7$130#ReleaseBuffer$1370952161.910365$61$7$130#StartRunGo$1370952161.914151$61$7#DoneRunGo$1370952161.915322$61$7
ControllerExecution,Begin#NewStatsIn$1370952163.867233$61$6$131#AddNewDataToBuffer$1370952163.867259$61$6$131#ReleaseBuffer$1370952163.867270$61$6$131#StartRunGo$1370952163.877630$61$6#DoneRunGo$1370952163.877742$61$6
ControllerExecution,Begin#NewStatsIn$1370952163.930958$61$7$131#AddNewDataToBuffer$1370952163.930993$61$7$131#ReleaseBuffer$1370952163.931004$61$7$131#StartRunGo$1370952163.937280$61$7#DoneRunGo$1370952163.943443$61$7
ControllerExecution,Begin#NewStatsIn$1370952165.865273$61$6$132#AddNewDataToBuffer$1370952165.865307$61$6$132#ReleaseBuffer$1370952165.865318$61$6$132#StartRunGo$1370952165.877414$61$6#DoneRunGo$1370952165.877554$61$6
ControllerExecution,Begin#NewStatsIn$1370952165.936508$61$7$132#AddNewDataToBuffer$1370952165.936541$61$7$132#ReleaseBuffer$1370952165.936552$61$7$132#StartRunGo$1370952165.937446$61$7#DoneRunGo$1370952165.938185$61$7
ControllerExecution,Begin#NewStatsIn$1370952167.856033$61$6$133#AddNewDataToBuffer$1370952167.856064$61$6$133#ReleaseBuffer$1370952167.856075$61$6$133#StartRunGo$1370952167.856314$61$6#DoneRunGo$1370952167.856644$61$6
ControllerExecution,Begin#NewStatsIn$1370952167.893486$61$7$133#AddNewDataToBuffer$1370952167.893513$61$7$133#ReleaseBuffer$1370952167.893525$61$7$133#StartRunGo$1370952167.895004$61$7#DoneRunGo$1370952167.896210$61$7
ControllerExecution,Begin#NewStatsIn$1370952169.889374$61$6$134#AddNewDataToBuffer$1370952169.889411$61$6$134#ReleaseBuffer$1370952169.889425$61$6$134#StartRunGo$1370952169.902136$61$6#DoneRunGo$1370952169.902249$61$6
ControllerExecution,Begin#NewStatsIn$1370952169.945106$61$7$134#AddNewDataToBuffer$1370952169.945151$61$7$134#ReleaseBuffer$1370952169.945163$61$7$134#StartRunGo$1370952169.957739$61$7#DoneRunGo$1370952169.961707$61$7
ControllerExecution,Begin#NewStatsIn$1370952171.875730$61$6$135#AddNewDataToBuffer$1370952171.875761$61$6$135#ReleaseBuffer$1370952171.875773$61$6$135#StartRunGo$1370952171.883554$61$6#DoneRunGo$1370952171.883675$61$6
ControllerExecution,Begin#NewStatsIn$1370952171.932082$61$7$135#AddNewDataToBuffer$1370952171.932122$61$7$135#ReleaseBuffer$1370952171.932136$61$7$135#StartRunGo$1370952171.941648$61$7#DoneRunGo$1370952171.944088$61$7
ControllerExecution,Begin#NewStatsIn$1370952173.859957$61$6$136#AddNewDataToBuffer$1370952173.859984$61$6$136#ReleaseBuffer$1370952173.859995$61$6$136#StartRunGo$1370952173.861213$61$6#DoneRunGo$1370952173.861321$61$6
ControllerExecution,Begin#NewStatsIn$1370952173.893341$61$7$136#AddNewDataToBuffer$1370952173.893366$61$7$136#ReleaseBuffer$1370952173.893377$61$7$136#StartRunGo$1370952173.893985$61$7#DoneRunGo$1370952173.894637$61$7
ControllerExecution,Begin#NewStatsIn$1370952175.876507$61$6$137#AddNewDataToBuffer$1370952175.876537$61$6$137#ReleaseBuffer$1370952175.876549$61$6$137#StartRunGo$1370952175.877105$61$6#DoneRunGo$1370952175.877233$61$6
ControllerExecution,Begin#NewStatsIn$1370952175.939870$61$7$137#AddNewDataToBuffer$1370952175.939901$61$7$137#ReleaseBuffer$1370952175.939911$61$7$137#StartRunGo$1370952175.944778$61$7#DoneRunGo$1370952175.947456$61$7
ControllerExecution,Begin#NewStatsIn$1370952177.884721$61$6$138#AddNewDataToBuffer$1370952177.884746$61$6$138#ReleaseBuffer$1370952177.884757$61$6$138#StartRunGo$1370952177.892117$61$6#DoneRunGo$1370952177.892363$61$6
ControllerExecution,Begin#NewStatsIn$1370952177.953948$61$7$138#AddNewDataToBuffer$1370952177.953981$61$7$138#ReleaseBuffer$1370952177.953993$61$7$138#StartRunGo$1370952177.956949$61$7#DoneRunGo$1370952177.958027$61$7
ControllerExecution,Begin#NewStatsIn$1370952179.860439$61$6$139#AddNewDataToBuffer$1370952179.860457$61$6$139#ReleaseBuffer$1370952179.860464$61$6$139#StartRunGo$1370952179.860617$61$6#DoneRunGo$1370952179.860696$61$6
ControllerExecution,Begin#NewStatsIn$1370952179.910087$61$7$139#AddNewDataToBuffer$1370952179.910119$61$7$139#ReleaseBuffer$1370952179.910132$61$7$139#StartRunGo$1370952179.912790$61$7#DoneRunGo$1370952179.913488$61$7
ControllerExecution,Begin#NewStatsIn$1370952181.885476$61$6$140#AddNewDataToBuffer$1370952181.885503$61$6$140#ReleaseBuffer$1370952181.885514$61$6$140#StartRunGo$1370952181.897233$61$6#DoneRunGo$1370952181.897353$61$6
ControllerExecution,Begin#NewStatsIn$1370952181.941025$61$7$140#AddNewDataToBuffer$1370952181.941060$61$7$140#ReleaseBuffer$1370952181.941071$61$7$140#StartRunGo$1370952181.944463$61$7#DoneRunGo$1370952181.947262$61$7
ControllerExecution,Begin#NewStatsIn$1370952183.867155$61$6$141#AddNewDataToBuffer$1370952183.867184$61$6$141#ReleaseBuffer$1370952183.867195$61$6$141#StartRunGo$1370952183.876765$61$6#DoneRunGo$1370952183.876873$61$6
ControllerExecution,Begin#NewStatsIn$1370952183.914289$61$7$141#AddNewDataToBuffer$1370952183.914322$61$7$141#ReleaseBuffer$1370952183.914334$61$7$141#StartRunGo$1370952183.915032$61$7#DoneRunGo$1370952183.917760$61$7
ControllerExecution,Begin#NewStatsIn$1370952185.854801$61$6$142#AddNewDataToBuffer$1370952185.854833$61$6$142#ReleaseBuffer$1370952185.854845$61$6$142#StartRunGo$1370952185.855806$61$6#DoneRunGo$1370952185.855906$61$6
ControllerExecution,Begin#NewStatsIn$1370952185.904949$61$7$142#AddNewDataToBuffer$1370952185.904977$61$7$142#ReleaseBuffer$1370952185.904988$61$7$142#StartRunGo$1370952185.905230$61$7#DoneRunGo$1370952185.908504$61$7
ControllerExecution,Begin#NewStatsIn$1370952187.861380$61$6$143#AddNewDataToBuffer$1370952187.861410$61$6$143#ReleaseBuffer$1370952187.861421$61$6$143#StartRunGo$1370952187.863845$61$6#DoneRunGo$1370952187.863940$61$6
ControllerExecution,Begin#NewStatsIn$1370952187.911605$61$7$143#AddNewDataToBuffer$1370952187.911644$61$7$143#ReleaseBuffer$1370952187.911656$61$7$143#StartRunGo$1370952187.911898$61$7#DoneRunGo$1370952187.913210$61$7
ControllerExecution,Begin#NewStatsIn$1370952189.857747$61$6$144#AddNewDataToBuffer$1370952189.857788$61$6$144#ReleaseBuffer$1370952189.857810$61$6$144#StartRunGo$1370952189.858106$61$6#DoneRunGo$1370952189.858227$61$6
ControllerExecution,Begin#NewStatsIn$1370952189.910461$61$7$144#AddNewDataToBuffer$1370952189.910501$61$7$144#ReleaseBuffer$1370952189.910523$61$7$144#StartRunGo$1370952189.910826$61$7#DoneRunGo$1370952189.912398$61$7
ControllerExecution,Begin#NewStatsIn$1370952191.884467$61$6$145#AddNewDataToBuffer$1370952191.884494$61$6$145#ReleaseBuffer$1370952191.884500$61$6$145#StartRunGo$1370952191.884657$61$6#DoneRunGo$1370952191.884752$61$6
ControllerExecution,Begin#NewStatsIn$1370952191.922046$61$7$145#AddNewDataToBuffer$1370952191.922077$61$7$145#ReleaseBuffer$1370952191.922088$61$7$145#StartRunGo$1370952191.924010$61$7#DoneRunGo$1370952191.924553$61$7
ControllerExecution,Begin#NewStatsIn$1370952193.866716$61$6$146#AddNewDataToBuffer$1370952193.866751$61$6$146#ReleaseBuffer$1370952193.866762$61$6$146#StartRunGo$1370952193.872265$61$6#DoneRunGo$1370952193.872377$61$6
ControllerExecution,Begin#NewStatsIn$1370952193.903554$61$7$146#AddNewDataToBuffer$1370952193.903587$61$7$146#ReleaseBuffer$1370952193.903598$61$7$146#StartRunGo$1370952193.911096$61$7#DoneRunGo$1370952193.911765$61$7
ControllerExecution,Begin#NewStatsIn$1370952195.869800$61$6$147#AddNewDataToBuffer$1370952195.869834$61$6$147#ReleaseBuffer$1370952195.869844$61$6$147#StartRunGo$1370952195.879722$61$6#DoneRunGo$1370952195.879831$61$6
ControllerExecution,Begin#NewStatsIn$1370952195.908086$61$7$147#AddNewDataToBuffer$1370952195.908115$61$7$147#ReleaseBuffer$1370952195.908127$61$7$147#StartRunGo$1370952195.915449$61$7#DoneRunGo$1370952195.918197$61$7
ControllerExecution,Begin#NewStatsIn$1370952197.873979$61$6$148#AddNewDataToBuffer$1370952197.874008$61$6$148#ReleaseBuffer$1370952197.874018$61$6$148#StartRunGo$1370952197.874628$61$6#DoneRunGo$1370952197.874721$61$6
ControllerExecution,Begin#NewStatsIn$1370952197.927062$61$7$148#AddNewDataToBuffer$1370952197.927093$61$7$148#ReleaseBuffer$1370952197.927105$61$7$148#StartRunGo$1370952197.927801$61$7#DoneRunGo$1370952197.928449$61$7
ControllerExecution,Begin#NewStatsIn$1370952199.878685$61$6$149#AddNewDataToBuffer$1370952199.878714$61$6$149#ReleaseBuffer$1370952199.878724$61$6$149#StartRunGo$1370952199.888211$61$6#DoneRunGo$1370952199.888725$61$6
ControllerExecution,Begin#NewStatsIn$1370952199.925196$61$7$149#AddNewDataToBuffer$1370952199.925225$61$7$149#ReleaseBuffer$1370952199.925237$61$7$149#StartRunGo$1370952199.926430$61$7#DoneRunGo$1370952199.927067$61$7
ControllerExecution,Begin#NewStatsIn$1370952201.865562$61$6$150#AddNewDataToBuffer$1370952201.865594$61$6$150#ReleaseBuffer$1370952201.865605$61$6$150#StartRunGo$1370952201.866758$61$6#DoneRunGo$1370952201.866855$61$6
ControllerExecution,Begin#NewStatsIn$1370952201.909932$61$7$150#AddNewDataToBuffer$1370952201.909968$61$7$150#ReleaseBuffer$1370952201.909979$61$7$150#StartRunGo$1370952201.912652$61$7#DoneRunGo$1370952201.913921$61$7
ControllerExecution,Begin#NewStatsIn$1370952203.861103$61$6$151#AddNewDataToBuffer$1370952203.861154$61$6$151#ReleaseBuffer$1370952203.861168$61$6$151#StartRunGo$1370952203.862448$61$6#DoneRunGo$1370952203.862549$61$6
ControllerExecution,Begin#NewStatsIn$1370952203.904259$61$7$151#AddNewDataToBuffer$1370952203.904293$61$7$151#ReleaseBuffer$1370952203.904304$61$7$151#StartRunGo$1370952203.907531$61$7#DoneRunGo$1370952203.910483$61$7
ControllerExecution,Begin#NewStatsIn$1370952205.869861$61$6$152#AddNewDataToBuffer$1370952205.869895$61$6$152#ReleaseBuffer$1370952205.869907$61$6$152#StartRunGo$1370952205.883799$61$6#DoneRunGo$1370952205.883909$61$6
ControllerExecution,Begin#NewStatsIn$1370952205.937773$61$7$152#AddNewDataToBuffer$1370952205.937803$61$7$152#ReleaseBuffer$1370952205.937815$61$7$152#StartRunGo$1370952205.948694$61$7#DoneRunGo$1370952205.952949$61$7
ControllerExecution,Begin#NewStatsIn$1370952207.874314$61$6$153#AddNewDataToBuffer$1370952207.874341$61$6$153#ReleaseBuffer$1370952207.874353$61$6$153#StartRunGo$1370952207.875052$61$6#DoneRunGo$1370952207.875173$61$6
ControllerExecution,Begin#NewStatsIn$1370952207.936201$61$7$153#AddNewDataToBuffer$1370952207.936222$61$7$153#ReleaseBuffer$1370952207.936230$61$7$153#StartRunGo$1370952207.937228$61$7#DoneRunGo$1370952207.938211$61$7
ControllerExecution,Begin#NewStatsIn$1370952209.867091$61$6$154#AddNewDataToBuffer$1370952209.867122$61$6$154#ReleaseBuffer$1370952209.867134$61$6$154#StartRunGo$1370952209.867893$61$6#DoneRunGo$1370952209.867990$61$6
ControllerExecution,Begin#NewStatsIn$1370952209.941865$61$7$154#AddNewDataToBuffer$1370952209.941896$61$7$154#ReleaseBuffer$1370952209.941907$61$7$154#StartRunGo$1370952209.943625$61$7#DoneRunGo$1370952209.964762$61$7
ControllerExecution,Begin#NewStatsIn$1370952211.879826$61$6$155#AddNewDataToBuffer$1370952211.879859$61$6$155#ReleaseBuffer$1370952211.879870$61$6$155#StartRunGo$1370952211.890313$61$6#DoneRunGo$1370952211.890438$61$6
ControllerExecution,Begin#NewStatsIn$1370952211.925088$61$7$155#AddNewDataToBuffer$1370952211.925116$61$7$155#ReleaseBuffer$1370952211.925128$61$7$155#StartRunGo$1370952211.930690$61$7#DoneRunGo$1370952211.931934$61$7
ControllerExecution,Begin#NewStatsIn$1370952213.861011$61$6$156#AddNewDataToBuffer$1370952213.861039$61$6$156#ReleaseBuffer$1370952213.861049$61$6$156#StartRunGo$1370952213.861230$61$6#DoneRunGo$1370952213.861330$61$6
ControllerExecution,Begin#NewStatsIn$1370952213.898578$61$7$156#AddNewDataToBuffer$1370952213.898606$61$7$156#ReleaseBuffer$1370952213.898616$61$7$156#StartRunGo$1370952213.898774$61$7#DoneRunGo$1370952213.899617$61$7
ControllerExecution,Begin#NewStatsIn$1370952215.858660$61$6$157#AddNewDataToBuffer$1370952215.858688$61$6$157#ReleaseBuffer$1370952215.858699$61$6$157#StartRunGo$1370952215.859985$61$6#DoneRunGo$1370952215.860100$61$6
ControllerExecution,Begin#NewStatsIn$1370952215.915554$61$7$157#AddNewDataToBuffer$1370952215.915590$61$7$157#ReleaseBuffer$1370952215.915602$61$7$157#StartRunGo$1370952215.923628$61$7#DoneRunGo$1370952215.924954$61$7
ControllerExecution,Begin#NewStatsIn$1370952217.864569$61$6$158#AddNewDataToBuffer$1370952217.864599$61$6$158#ReleaseBuffer$1370952217.864611$61$6$158#StartRunGo$1370952217.869702$61$6#DoneRunGo$1370952217.869818$61$6
ControllerExecution,Begin#NewStatsIn$1370952217.929971$61$7$158#AddNewDataToBuffer$1370952217.929999$61$7$158#ReleaseBuffer$1370952217.930012$61$7$158#StartRunGo$1370952217.930404$61$7#DoneRunGo$1370952217.941970$61$7
ControllerExecution,Begin#NewStatsIn$1370952219.863409$61$6$159#AddNewDataToBuffer$1370952219.863434$61$6$159#ReleaseBuffer$1370952219.863444$61$6$159#StartRunGo$1370952219.863629$61$6#DoneRunGo$1370952219.863722$61$6
ControllerExecution,Begin#NewStatsIn$1370952219.902508$61$7$159#AddNewDataToBuffer$1370952219.902532$61$7$159#ReleaseBuffer$1370952219.902542$61$7$159#StartRunGo$1370952219.902731$61$7#DoneRunGo$1370952219.903511$61$7
ControllerExecution,Begin#NewStatsIn$1370952221.875213$61$6$160#AddNewDataToBuffer$1370952221.875248$61$6$160#ReleaseBuffer$1370952221.875259$61$6$160#StartRunGo$1370952221.881890$61$6#DoneRunGo$1370952221.881996$61$6
ControllerExecution,Begin#NewStatsIn$1370952221.924828$61$7$160#AddNewDataToBuffer$1370952221.924855$61$7$160#ReleaseBuffer$1370952221.924867$61$7$160#StartRunGo$1370952221.926044$61$7#DoneRunGo$1370952221.927047$61$7
ControllerExecution,Begin#NewStatsIn$1370952223.895882$61$6$161#AddNewDataToBuffer$1370952223.895918$61$6$161#ReleaseBuffer$1370952223.895929$61$6$161#StartRunGo$1370952223.896651$61$6#DoneRunGo$1370952223.896748$61$6
ControllerExecution,Begin#NewStatsIn$1370952225.861616$61$6$162#AddNewDataToBuffer$1370952225.861644$61$6$162#ReleaseBuffer$1370952225.861654$61$6$162#StartRunGo$1370952225.863228$61$6#DoneRunGo$1370952225.863319$61$6
ControllerExecution,Begin#NewStatsIn$1370952225.907378$61$7$162#AddNewDataToBuffer$1370952225.907410$61$7$162#ReleaseBuffer$1370952225.907421$61$7$162#StartRunGo$1370952225.908084$61$7#DoneRunGo$1370952225.912572$61$7
ControllerExecution,Begin#NewStatsIn$1370952227.865962$61$6$163#AddNewDataToBuffer$1370952227.865989$61$6$163#ReleaseBuffer$1370952227.866001$61$6$163#StartRunGo$1370952227.876033$61$6#DoneRunGo$1370952227.876150$61$6
ControllerExecution,Begin#NewStatsIn$1370952227.918675$61$7$163#AddNewDataToBuffer$1370952227.918715$61$7$163#ReleaseBuffer$1370952227.918728$61$7$163#StartRunGo$1370952227.919617$61$7#DoneRunGo$1370952227.920303$61$7
ControllerExecution,Begin#NewStatsIn$1370952229.889699$61$6$164#AddNewDataToBuffer$1370952229.889736$61$6$164#ReleaseBuffer$1370952229.889748$61$6$164#StartRunGo$1370952229.898154$61$6#DoneRunGo$1370952229.898548$61$6
ControllerExecution,Begin#NewStatsIn$1370952229.985015$61$7$164#AddNewDataToBuffer$1370952229.985048$61$7$164#ReleaseBuffer$1370952229.985059$61$7$164#StartRunGo$1370952229.985777$61$7#DoneRunGo$1370952229.986353$61$7
ControllerExecution,Begin#NewStatsIn$1370952231.884202$61$6$165#AddNewDataToBuffer$1370952231.884237$61$6$165#ReleaseBuffer$1370952231.884249$61$6$165#StartRunGo$1370952231.884452$61$6#DoneRunGo$1370952231.884552$61$6
ControllerExecution,Begin#NewStatsIn$1370952231.926808$61$7$165#AddNewDataToBuffer$1370952231.926836$61$7$165#ReleaseBuffer$1370952231.926847$61$7$165#StartRunGo$1370952231.927451$61$7#DoneRunGo$1370952231.930734$61$7
ControllerExecution,Begin#NewStatsIn$1370952233.896845$61$6$166#AddNewDataToBuffer$1370952233.896880$61$6$166#ReleaseBuffer$1370952233.896893$61$6$166#StartRunGo$1370952233.897197$61$6#DoneRunGo$1370952233.897581$61$6
ControllerExecution,Begin#NewStatsIn$1370952233.933229$61$7$166#AddNewDataToBuffer$1370952233.933259$61$7$166#ReleaseBuffer$1370952233.933271$61$7$166#StartRunGo$1370952233.933799$61$7#DoneRunGo$1370952233.935290$61$7
ControllerExecution,Begin#NewStatsIn$1370952235.858357$61$6$167#AddNewDataToBuffer$1370952235.858384$61$6$167#ReleaseBuffer$1370952235.858395$61$6$167#StartRunGo$1370952235.858718$61$6#DoneRunGo$1370952235.858816$61$6
ControllerExecution,Begin#NewStatsIn$1370952235.895254$61$7$167#AddNewDataToBuffer$1370952235.895282$61$7$167#ReleaseBuffer$1370952235.895294$61$7$167#StartRunGo$1370952235.897072$61$7#DoneRunGo$1370952235.897800$61$7
ControllerExecution,Begin#NewStatsIn$1370952237.864223$61$6$168#AddNewDataToBuffer$1370952237.864250$61$6$168#ReleaseBuffer$1370952237.864262$61$6$168#StartRunGo$1370952237.865011$61$6#DoneRunGo$1370952237.877018$61$6
